section_id,prompt_hash,text_hash,country,hdi_group,hdi_rank,hdi_value,requested_page_type,source_page_type,qid_anchor,qid_page,lang,title,pageid,url,section_index,section_index_num,heading,n_chars,sample_reason,k_target,k_available,model,ts_utc,frame,confidence,topic,evidence_spans,notes
c814a4749256751c73087e8c288d2883abc230cf,f7b88004c790acc7e447bcfa8279644caa0eeccd,6c6a1222e214ac548bacd84f03443d1d58f4b683,Mozambique,bottom20_developing,182,,politics,politics,Q1154823,Q1154823,ru,Внешняя политика Мозамбика,8632716,https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%9C%D0%BE%D0%B7%D0%B0%D0%BC%D0%B1%D0%B8%D0%BA%D0%B0,1,1,История,5585,nonlead_upto_k=4,4.0,1.0,gpt-4o-mini,2026-01-20T21:08:58.210879,conflict,0.8,history,"[""внешняя политика Мозамбика была неразрывно связана с противостоянием в Родезии и ЮАР"", ""режим апартеида в ЮАР продолжал финансировать дестабилизацию ситуации в Мозамбике""]",Секция акцентирует внимание на исторических конфликтах и внешнеполитических напряжениях.
3ebd0555d2fa12f34389667c4dee6028dcd74c8e,79a0c6f2cb54eba0c6b11f06ae58f3eb102d7fed,c16decea042741815f46e021fd92ace2bacd20e9,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,en,Economy of the Netherlands,59760,https://en.wikipedia.org/wiki/Economy_of_the_Netherlands,0,0,__LEAD__,3543,lead,,,gpt-4o-mini,2026-01-20T21:09:02.162632,development,0.9,economy,"[""The Netherlands has a highly developed market economy focused on trade and logistics, manufacturing, services, innovation and technology."", ""It has the world's 11th highest nominal per capita GDP and the 13th highest PPP-adjusted per capita GDP as of 2023.""]","The section emphasizes economic growth, innovation, and prosperity."
a220d86f1096ed5256dcc728aa453126d6ecbff7,46c5140a707c306136723a002eceac8a36c71cfb,20959b0b66e94827f4553138e5f7f635e43a3fce,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,en,Economy of the Netherlands,59760,https://en.wikipedia.org/wiki/Economy_of_the_Netherlands,9,9,Labour market and social welfare,1707,nonlead_upto_k=3,3.0,19.0,gpt-4o-mini,2026-01-20T21:09:05.346826,development,0.8,economy,"[""The Dutch Government is however, working hard to combat bogus self-employment by applying significant changes and tightening of rules."", ""State unemployment benefits in the form of a 70% benefit of the employee's last-earned salary for up to three years.""]",The section emphasizes government efforts and regulations aimed at improving the labor market.
21dfdd660859326318ed71ae352d9ece09aaad22,3e5e8eae7c14381030df01bb30fce15cdce4bc30,4960945ea533f3e8f19aea461aa027d890237063,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,en,Economy of the Netherlands,59760,https://en.wikipedia.org/wiki/Economy_of_the_Netherlands,12,12,Home mortgage interest deduction,2158,nonlead_upto_k=3,3.0,19.0,gpt-4o-mini,2026-01-20T21:09:08.548670,development,0.9,economy,"[""The Netherlands continues to be one of the leading European nations for attracting foreign direct investment."", ""The economy experienced a slowdown in 2005, but in 2006 recovered to the fastest pace in six years.""]","The section emphasizes economic growth, recovery, and investment, indicating a focus on development."
995f2539faa1b832c54ed258e058451d57d643b7,8f7740a31e799fc2266db4c3b5b836de8a9dec75,a2d2ff5a849ef3496d65528124ca985da60444ca,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,en,Economy of the Netherlands,59760,https://en.wikipedia.org/wiki/Economy_of_the_Netherlands,17,17,Nuclear energy,2457,nonlead_upto_k=3,3.0,19.0,gpt-4o-mini,2026-01-20T21:09:11.099763,neutral,0.6,economy,"[""Researchers in the Netherlands began studying nuclear energy in the 1930s and began construction of research reactor Dodewaard in 1955."", ""The Netherlands' only commercial nuclear reactor is Borssele, which became operational in 1973 and as of 2011 produces about 4% of the country's electricity.""]",The section provides a historical overview of nuclear energy in the Netherlands without a clear emphasis on conflict or development.
ec55b707c2aa38aeec0d867e7b668630647c9f56,9c1a6881e9081edcfa166f6de74a096d3b489122,b030ad2829d3032e8d930cd85c0d6a8db30bb12a,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,es,Economía de los Países Bajos,76550,https://es.wikipedia.org/wiki/Econom%C3%ADa_de_los_Pa%C3%ADses_Bajos,0,0,__LEAD__,1853,lead,,,gpt-4o-mini,2026-01-20T21:09:14.583410,development,0.9,economy,"[""Países Bajos posee una economía altamente desarrollada que tiene como características relaciones industriales estables, un bajo desempleo."", ""El país se sitúa en la tercera posición mundial en el valor de las exportaciones agrícolas.""]",El texto enfatiza el desarrollo económico y la estabilidad del país.
3a105a2897ac213cd464bcd001483ee22d7ae9a9,aaf988858efbe691ee6adbac1bb8799b88ca4d24,01c98de9550156e09598522cd6adfd9f58ba3933,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,es,Economía de los Países Bajos,76550,https://es.wikipedia.org/wiki/Econom%C3%ADa_de_los_Pa%C3%ADses_Bajos,1,1,Sector primero,445,nonlead_upto_k=3,3.0,3.0,gpt-4o-mini,2026-01-20T21:09:18.634886,neutral,0.6,economy,"[""6,943 millones de toneladas de remolacha azucarera"", ""Los Países Bajos, sin embargo, son el tercer mayor importador de productos de Brasil.""]",La sección describe la producción agrícola y el comercio sin un énfasis claro en conflicto o desarrollo.
49e906bfed8a96a66b06e90a5e332f8b4f46de78,0332cd41704db17f9c335a0643e3ca8d3f0929c9,01c98de9550156e09598522cd6adfd9f58ba3933,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,es,Economía de los Países Bajos,76550,https://es.wikipedia.org/wiki/Econom%C3%ADa_de_los_Pa%C3%ADses_Bajos,2,2,Agricultura,445,nonlead_upto_k=3,3.0,3.0,gpt-4o-mini,2026-01-20T21:09:21.186009,neutral,0.6,economy,"[""6,943 millones de toneladas de remolacha azucarera, que se utiliza para producir azúcar y etanol;"", ""Los Países Bajos, sin embargo, son el tercer mayor importador de productos de Brasil.""]",La sección es descriptiva y presenta datos sobre la producción agrícola y el comercio sin un énfasis claro en conflicto o desarrollo.
e7ffdaf23bd46b7d5ee00fcebfaa1fbe781a6054,fd5f23b9265a6f2d858d3be64311c345674f8a18,7352c8d1a169eae92216311daaaa697e58bcde5e,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,es,Economía de los Países Bajos,76550,https://es.wikipedia.org/wiki/Econom%C3%ADa_de_los_Pa%C3%ADses_Bajos,3,3,Comercio exterior,565,nonlead_upto_k=3,3.0,3.0,gpt-4o-mini,2026-01-20T21:09:25.420866,neutral,0.7,economy,"[""Se presentan a continuación las mercancías de mayor peso en las importaciones de los Países Bajos."", ""La mayoría de sus importadores están en Europa salvo Estados Unidos y China.""]",El texto es principalmente descriptivo sobre el comercio exterior.
641920b87a478af94fb174367d6cbbc0f5fa593d,146ed8ce1a55a79bb54ef18214c8e16e5c68ad26,dcdff902bfcb8422d694fa69e9e8e2e03cb3416c,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,fr,Économie des Pays-Bas,605369,https://fr.wikipedia.org/wiki/%C3%89conomie_des_Pays-Bas,0,0,__LEAD__,1091,lead,,,gpt-4o-mini,2026-01-20T21:09:28.422089,development,0.9,economy,"[""Le Royaume des Pays-Bas est un État aux revenus supérieurs à la moyenne européenne, disposant d'une économie ouverte."", ""Cette dernière est caractérisée par des rapports stables, une inflation modérée, une sage politique financière.""]",Le texte met l'accent sur la stabilité économique et les caractéristiques positives de l'économie néerlandaise.
d3af06604520bf2b81dcd3139b434ec6b350ac98,9b9e47a93358b836a0826e1ad15dfe81cd8534d8,796eca8731b5c0d0fdde7898a3d5d080bed17a1e,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,fr,Économie des Pays-Bas,605369,https://fr.wikipedia.org/wiki/%C3%89conomie_des_Pays-Bas,1,1,Présentation,2171,nonlead_upto_k=3,3.0,9.0,gpt-4o-mini,2026-01-20T21:09:32.907686,development,0.8,economy,"[""L'économie néerlandaise a progressé d'au moins 3 % depuis la fin des années 1990."", ""Les Pays-Bas sont actuellement la 16 e puissance économique mondiale.""]",Le texte met l'accent sur la croissance économique et les performances du pays.
cb80dac1df31e9dfa1e22883dcbed8a2cb27844d,082b74549d38502961b5791675b5b277e0fe68bd,e619a6742ed3d68ffebf3cdd58dfb36139716098,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,fr,Économie des Pays-Bas,605369,https://fr.wikipedia.org/wiki/%C3%89conomie_des_Pays-Bas,5,5,Énergie et matières premières,1025,nonlead_upto_k=3,3.0,9.0,gpt-4o-mini,2026-01-20T21:09:35.532469,neutral,0.6,economy,"[""Gaz naturel (provenant essentiellement du gisement de Groningue et de l' offshore ; géré par la a Nederlandse Aardolie Maatschappij (NAM))"", ""La production de sel sur les côtes est en évolution alors que l'exploitation du charbon dans les mines a cessé en 1975.""]",section descriptive sur la production d'énergie et de matières premières
f8a82d11a5564d13ba6f0c9fa964faca67748210,919e10c23e9b8b5133309e69bf388789dbdc2075,e72f821d23ad4da220503e3a6d671978a450826a,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,fr,Économie des Pays-Bas,605369,https://fr.wikipedia.org/wiki/%C3%89conomie_des_Pays-Bas,6,6,Agriculture et culture maraîchère,850,nonlead_upto_k=3,3.0,9.0,gpt-4o-mini,2026-01-20T21:09:38.552242,development,0.9,economy,"[""Les Pays-Bas sont le deuxième exportateur agricole mondial, derrière les États-Unis."", ""Le pays revend des produits agricoles du Brésil à des prix plus élevés sur le marché européen.""]",Le texte met l'accent sur l'exportation et la position économique des Pays-Bas dans l'agriculture.
4d83768e3e719853c4dca5934d4f568136059aec,659cd35950ef1a0f27408ca4977641e2589c40a8,765cdac5d69df0661e81dfa2c5c2340bfe4e3a59,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,ru,Экономика Нидерландов,609209,https://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0_%D0%9D%D0%B8%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D0%BE%D0%B2,0,0,__LEAD__,854,lead,,,gpt-4o-mini,2026-01-20T21:09:41.226613,development,0.9,economy,"[""Экономика Нидерландов является 17-й по величине в мире."", ""Нидерланды имеют современную высокоразвитую постиндустриальную экономику.""]",Основное внимание уделяется экономическому росту и развитию.
75e2f07a92e0841d74b65be5ebe104b400a74383,042e5cd12adb17831c30c872e038c878b17bddac,7787856b1d345e4bb925972c3788f61ee8fb6558,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,ru,Экономика Нидерландов,609209,https://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0_%D0%9D%D0%B8%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D0%BE%D0%B2,5,5,Промышленность,1304,nonlead_upto_k=3,3.0,8.0,gpt-4o-mini,2026-01-20T21:09:46.294918,development,0.9,economy,"[""Тяжёлая индустрия — нефтепереработка, химическое производство, чёрная металлургия и машиностроение сосредоточены в прибрежных районах."", ""Важное значение имеет добыча природного газа (10-е место по добыче в мире (2011)).""]",Основное внимание уделяется развитию промышленности и добычи ресурсов.
4d0e9f3c9ecf0f1d3fff1cc3b57e39d109479b0c,ae35ab3885ad349704b2b61a2080fe2a7c822369,055ae0233cac7825833ba4cc5758c2082334dce6,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,ru,Экономика Нидерландов,609209,https://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0_%D0%9D%D0%B8%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D0%BE%D0%B2,7,7,Энергетика,2668,nonlead_upto_k=3,3.0,8.0,gpt-4o-mini,2026-01-20T21:09:50.380388,neutral,0.6,economy,"[""Доказанные извлекаемые запасы природных энергоносителей Нидерландов в соответствии с информацией U.S. Energy Information Administration..."", ""Нидерланды являются нетто-импортером по всем энергоносителям, включая электроэнергию...""]","информация в основном описательная, без явного акцента на конфликт или развитие"
24d8f3bf9925e260b62a5d05df114f5e017529c0,c032d6576b5edae9f8b3d484d938d1b97e2ff893,a2d948f30db20ac6315fb15c8b50bbd2e47809e9,Netherlands,top20_developed,8,,economy,economy,Q676699,Q676699,ru,Экономика Нидерландов,609209,https://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D0%BA%D0%B0_%D0%9D%D0%B8%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D0%BE%D0%B2,9,9,Доходы населения,1541,nonlead_upto_k=3,3.0,8.0,gpt-4o-mini,2026-01-20T21:09:53.691161,neutral,0.8,economy,"[""По состоянию на 2017 год средний размер оплаты труда в Нидерландах составляет 2855 евро."", ""Правительство Нидерландов корректирует размер минимальной заработной платы два раза в год.""]",информация о зарплатах и минимальной заработной плате
6bcb71449f2afcdd29a533c6a7c4b0101f3c4e8f,ba67b0e666489e045b38f9d15fa99fc621f079ec,57616c557db7f464db07249c4d140c78b63dbf38,Netherlands,top20_developed,8,,main,main,Q55,Q55,en,Netherlands,21148,https://en.wikipedia.org/wiki/Netherlands,0,0,__LEAD__,3539,lead,,,gpt-4o-mini,2026-01-20T21:09:57.115931,neutral,0.6,history,"[""The Netherlands entered a unique era of political, economic, and cultural greatness, ranked among the most powerful and influential in Europe."", ""The Netherlands has been a parliamentary constitutional monarchy with a unitary structure since 1848.""]","The section provides a descriptive overview of the Netherlands' geography, history, and governance without a clear emphasis on conflict or development."
dd4ac1d28d8c8068d8147723377f9504f485c98b,d0282d567e71f7cf13a6fb6f90030d1598ab1e55,3ba8443ad171347c653758083a9ef466286f5c0c,Netherlands,top20_developed,8,,main,main,Q55,Q55,en,Netherlands,21148,https://en.wikipedia.org/wiki/Netherlands,18,18,Delta Works,2109,nonlead_upto_k=3,3.0,49.0,gpt-4o-mini,2026-01-20T21:10:00.919130,development,0.9,other,"[""The main goal of the Delta project was to reduce the risk of flooding in South Holland and Zeeland."", ""The Delta project is considered by the American Society of Civil Engineers as one of the seven wonders of the modern world.""]",The section emphasizes infrastructure development and proactive measures against flooding.
b3f1459a196fc1164ef1d4f1dc69bf9dc7815fd8,21e269c0ad9780de3af3037d789c7dad8090a0fd,4d34cc1d48121b416b8ac0d07a51200dcbdce457,Netherlands,top20_developed,8,,main,main,Q55,Q55,en,Netherlands,21148,https://en.wikipedia.org/wiki/Netherlands,30,30,Demographics,21051,nonlead_upto_k=3,3.0,49.0,gpt-4o-mini,2026-01-20T21:10:03.968167,neutral,0.8,other,"[""The Netherlands had an estimated population of 18,080,943 as of June 2025."", ""The majority of the population of the Netherlands is ethnically Dutch.""]",The section provides demographic data without a clear emphasis on conflict or development.
47d633b098a1855e56cb7c5610d392c64f97aca0,d3094983142d9dee708d3b45f39ace98b124a6dd,0ba3bf107d960c79a067e6880e101d300cb05ff0,Netherlands,top20_developed,8,,main,main,Q55,Q55,en,Netherlands,21148,https://en.wikipedia.org/wiki/Netherlands,42,42,"Art, architecture and philosophy",2271,nonlead_upto_k=3,3.0,49.0,gpt-4o-mini,2026-01-20T21:10:07.503428,neutral,0.9,other,"[""The Netherlands has had many well-known painters."", ""Various architectural styles can be distinguished in the Netherlands.""]","The section primarily describes art, architecture, and notable figures without a clear emphasis on conflict or development."
6fef27643c9c28d785e3e0aebd3ee7f31a4ca29f,eb6bd8d7d4b388ab75e681efbff500097d4f4eb1,e795fcf3e563fe29b04c63120db9f2fa79bdc40f,Netherlands,top20_developed,8,,main,main,Q55,Q55,es,Países Bajos,18868,https://es.wikipedia.org/wiki/Pa%C3%ADses_Bajos,0,0,__LEAD__,1244,lead,,,gpt-4o-mini,2026-01-20T21:10:10.371274,neutral,0.7,governance,"[""Su capital oficial es Ámsterdam; no obstante, la sede del gobierno, del parlamento, de la monarquía y de los órganos judiciales se encuentra en La"", ""En 2023 ocupó el octavo lugar en el Índice de desarrollo humano.""]",La sección proporciona información descriptiva sobre la estructura política y el desarrollo humano sin un énfasis claro en conflicto o desarrollo.
f4e7e81accb4ec0a871294d62ff758716fc2cd32,c90be5c7e4c21e03a9f09bd792f71ccb9e5aa406,7c08b3d22bf0596b00466b5b3c4f3267c495c117,Netherlands,top20_developed,8,,main,main,Q55,Q55,es,Países Bajos,18868,https://es.wikipedia.org/wiki/Pa%C3%ADses_Bajos,1,1,Terminología,5337,nonlead_upto_k=3,3.0,32.0,gpt-4o-mini,2026-01-20T21:10:14.124126,neutral,0.5,history,"[""Los romanos hicieron una distinción entre las provincias romanas de Germania Inferior..."", ""La guerra de los Ochenta Años (1568-1648) dividió a los Países Bajos...""]",La sección es principalmente descriptiva sobre la historia y la toponimia de los Países Bajos.
3c9c6205286aac032484ecaff5c953b2466ff9b1,f18e60fe5bc52d2cae51b807f33fc9e7e177460f,86af6238108cb56c92107cddd74d3d41dc62efbc,Netherlands,top20_developed,8,,main,main,Q55,Q55,es,Países Bajos,18868,https://es.wikipedia.org/wiki/Pa%C3%ADses_Bajos,10,10,Guerras mundiales,2840,nonlead_upto_k=3,3.0,32.0,gpt-4o-mini,2026-01-20T21:10:17.357098,conflict,0.9,history,"[""A pesar de que los Países Bajos movilizaron sus tropas en agosto de 1914, permanecieron neutrales durante la Primera Guerra Mundial."", ""Las mal equipadas tropas neerlandesas pudieron hacer muy poco; el 14 de mayo ya solo quedaban unas pocas bolsas de resistencia.""]",El texto se centra en los conflictos bélicos y sus consecuencias en los Países Bajos.
cf7ce9ad4ddcf55a5d28bc1d5785e2b58a6b486a,7174d4968e2429207b7f47b3e28e811201c3c4b1,d4cbc695a6da0efe52119712366a16329d92e537,Netherlands,top20_developed,8,,main,main,Q55,Q55,es,Países Bajos,18868,https://es.wikipedia.org/wiki/Pa%C3%ADses_Bajos,31,31,Tecnología,1662,nonlead_upto_k=3,3.0,32.0,gpt-4o-mini,2026-01-20T21:10:20.441210,development,0.9,economy,"[""Los Países Bajos siempre se destacaron por estar a la delantera en materia de tecnología"", ""el Índice mundial de innovación, a cargo de la Organización Mundial de la Propiedad Intelectual""]",El texto enfatiza el avance y la posición de los Países Bajos en tecnología e innovación.
0ee9c945841671145823a25cdaa697b00dbdaf55,a95d532029ecd9f65afa1285f9c7004f021b4923,8009d9d54ef1ae709beb19f769e5c114567f2057,Netherlands,top20_developed,8,,main,main,Q55,Q55,fr,Pays-Bas (pays constitutif),8335630,https://fr.wikipedia.org/wiki/Pays-Bas_(pays_constitutif),0,0,__LEAD__,1327,lead,,,gpt-4o-mini,2026-01-20T21:10:23.876459,neutral,0.6,other,"[""Les Pays-Bas sont l'un des quatre pays constitutifs du royaume des Pays-Bas."", ""La nation dispose néanmoins de petits territoires situés dans l'outre-mer néerlandais.""]",description of the country and its territories
0f031d2c354c2de98c91abd3d0eb39aaf9b75bf6,d797f53cdc350d56e533482fc563845d6504cd97,d07d68419920cd38536f54d1e87392a7344183e4,Netherlands,top20_developed,8,,main,main,Q55,Q55,fr,Pays-Bas (pays constitutif),8335630,https://fr.wikipedia.org/wiki/Pays-Bas_(pays_constitutif),1,1,Constitution,517,nonlead_upto_k=3,3.0,2.0,gpt-4o-mini,2026-01-20T21:10:27.126828,neutral,0.9,governance,"[""La Constitution néerlandaise décrit les droits civils et sociaux fondamentaux des citoyens néerlandais"", ""définit les rôles et fonctions des institutions avec une autorité exécutive, législative et judiciaire.""]",section descriptive sur la Constitution et les institutions.
ea0bef6790d09cbafed3f522c044648f41ef7721,e31c62484340b47013b7c0424738f101157733ba,a1a5425227432da6e39e641b4e8a799f16f92652,Netherlands,top20_developed,8,,main,main,Q55,Q55,fr,Pays-Bas (pays constitutif),8335630,https://fr.wikipedia.org/wiki/Pays-Bas_(pays_constitutif),2,2,Relations étrangères,1283,nonlead_upto_k=3,3.0,2.0,gpt-4o-mini,2026-01-20T21:10:30.228762,neutral,0.7,governance,"[""L’histoire de la politique étrangère néerlandaise a été définie par un engagement en faveur de la neutralité."", ""La politique étrangère des Pays-Bas repose sur quatre principes fondamentaux : la coopération atlantique, l'intégration européenne, le développement international et le respect du droit international.""]",La section présente des faits sur la politique étrangère sans emphase sur le conflit ou le développement.
9933877e5aaad440c3a8d65a38870d25b61c3593,494a8cbbb9e26dbfa7ad524b90c5e0ad50f657e6,5ca279fe6e9471de7817b3d3f48a099487deea98,Netherlands,top20_developed,8,,main,main,Q55,Q55,ru,Нидерланды,1483,https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D1%8B,0,0,__LEAD__,2682,lead,,,gpt-4o-mini,2026-01-20T21:10:34.113300,neutral,0.6,other,"[""Нидерла́нды ( нид. Nederland [ˈneːdərlɑnt] , нидерландское произношение о файле , официальное название — Короле́вство Нидерла́ндов , Koninkrijk der Nederlanden )"", ""Это многонациональное государство с широким этнокультурным, религиозным, расовым и национальным многообразием.""]",описательный характер текста
0d56f3767061bcfdc99592662cab9d3cdfa819b1,4c2cc76da5d6e725385a3756530d09815604dba1,728c65ce7c91cf4425184a0fe7a56d8b0cc79deb,Netherlands,top20_developed,8,,main,main,Q55,Q55,ru,Нидерланды,1483,https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D1%8B,7,7,Государственное устройство,5774,nonlead_upto_k=3,3.0,24.0,gpt-4o-mini,2026-01-20T21:10:37.615459,development,0.9,governance,"[""Современная конституция страны была принята в 1848 году по инициативе короля Виллема II и известного либерала Йохана Рудольфа Торбеке."", ""Таким образом, Нидерланды стали одной из первых стран в Европе, совершивших переход от абсолютной монархии к конституционной монархии и парламентской демократии.""]",Основное внимание уделяется развитию конституционных и демократических институтов.
191afb9518c67d93fc107df483c1e8b95499a9e7,652d01d6feb077c4509b029e833789dadaa41a86,d8b05a1bb10ea87670170248922dd2dbc6251dbb,Netherlands,top20_developed,8,,main,main,Q55,Q55,ru,Нидерланды,1483,https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D1%8B,9,9,Правовая система,747,nonlead_upto_k=3,3.0,24.0,gpt-4o-mini,2026-01-20T21:10:40.982569,neutral,0.9,governance,"[""Высшая судебная инстанция — Верховный Совет Нидерландов."", ""Низшее звено судебной системы — кантональные суды.""]",описательный характер текста
d8b712b784d48f6447c462d1509864e25aa61fcf,eaa4ef7d48f56afdf49e0f8494d1b4ddd81c743d,1daad426d50c1324282b44ea323d63f5a6801579,Netherlands,top20_developed,8,,main,main,Q55,Q55,ru,Нидерланды,1483,https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B4%D0%B5%D1%80%D0%BB%D0%B0%D0%BD%D0%B4%D1%8B,16,16,Экономика,13778,nonlead_upto_k=3,3.0,24.0,gpt-4o-mini,2026-01-20T21:10:43.168383,development,0.9,economy,"[""Нидерланды имеют современную высокоразвитую постиндустриальную экономику."", ""На сферу услуг приходится 73 % ВВП, промышленность и строительство — 24,5 %.""]",Основное внимание уделяется экономическому развитию и структуре экономики.
89b65f68329e98357da6bd20bd7f72ce9c5cc8f8,001c54cc9b1703f0faf29af75e7cb28796d74b69,a48e9deb3f62b2c2c4762df9bb1be4f906a16f74,Netherlands,top20_developed,8,,politics,politics,Q877631,Q877631,en,Politics of the Netherlands,59761,https://en.wikipedia.org/wiki/Politics_of_the_Netherlands,0,0,__LEAD__,406,lead,,,gpt-4o-mini,2026-01-20T21:10:46.044310,neutral,0.9,governance,"[""The Netherlands is a sovereign state with a parliamentary representative democracy."", ""Dutch politics and governance are characterised by a common striving for broad consensus.""]",The section primarily describes the political structure and characteristics without emphasizing conflict or development.
7928d70c1444b6b685db7519a4f4ec3ccbe0b659,38d383a966038a1de64b2bc4ccbdc640c198bd8f,05c7eb71e7ae73f018b158fce37c6e32e75bb669,Netherlands,top20_developed,8,,politics,politics,Q877631,Q877631,en,Politics of the Netherlands,59761,https://en.wikipedia.org/wiki/Politics_of_the_Netherlands,3,3,Monarchy,1851,nonlead_upto_k=4,4.0,17.0,gpt-4o-mini,2026-01-20T21:10:48.570260,neutral,0.9,governance,"[""The present monarchy was founded in 1813."", ""The monarch is also ex officio chair of the Council of State.""]",The section primarily describes the monarchy's history and functions without emphasizing conflict or development.
107000c2553e30c38920496f1c58b89cacae7902,5cc59710be2db0025b431bcdddf75b4e33ee1f72,33052c4b94079b9687dbb124e48072b381953a00,Netherlands,top20_developed,8,,politics,politics,Q877631,Q877631,en,Politics of the Netherlands,59761,https://en.wikipedia.org/wiki/Politics_of_the_Netherlands,6,6,Political parties,4457,nonlead_upto_k=4,4.0,17.0,gpt-4o-mini,2026-01-20T21:10:51.420582,neutral,0.6,governance,"[""The system of proportional representation, combined with the historical social division between Catholics, Protestants, socialists and liberals, has resulted in a multiparty system."", ""The parties currently represented in the Dutch House of Representatives are: The Party for Freedom (PVV), a nationalist conservative, right populist, and anti-Islam party.""]",The section provides a descriptive overview of various political parties without a clear emphasis on conflict or development.
e689e52c479e76bcba5656f9d5caf0acf1dbdc42,772961a6d4099f058dc472da36719b96bf6109bd,30d3a8410134d9dfd2f9f1ff8fc42c703076a976,Netherlands,top20_developed,8,,politics,politics,Q877631,Q877631,en,Politics of the Netherlands,59761,https://en.wikipedia.org/wiki/Politics_of_the_Netherlands,13,13,Policy,730,nonlead_upto_k=4,4.0,17.0,gpt-4o-mini,2026-01-20T21:10:55.989984,neutral,0.6,governance,"[""The foreign policy of the Netherlands is based on four basic commitments: to Transatlantic relations, European integration, international development and international law."", ""Dutch policies on recreational drugs, prostitution, same-sex marriage, abortion and euthanasia are among the most liberal in the world.""]",The section provides a descriptive overview of foreign policy and liberal social policies without a clear emphasis on conflict or development.
56fce7fb4ecfec79e8d6b9e67d0ec4e02f9c7b5b,a7eb137db1995243f60750ca2d17463e816ba5a1,1ad4e923a710671e7c8e0b241cea1480f695c969,Netherlands,top20_developed,8,,politics,politics,Q877631,Q877631,en,Politics of the Netherlands,59761,https://en.wikipedia.org/wiki/Politics_of_the_Netherlands,16,16,Political history,10498,nonlead_upto_k=4,4.0,17.0,gpt-4o-mini,2026-01-20T21:11:00.257312,neutral,0.6,history,"[""The Netherlands has been a constitutional monarchy since 1813 and a parliamentary democracy since 1848."", ""Pillarisation declined, with the three Christian democratic parties losing almost half of their votes.""]",The section provides a descriptive overview of political history without a clear emphasis on conflict or development.
3b4b4663c98cffd30411c1d93087774dd52298b2,db0b3e47f126ef7c9fd4263a54c8fb7226e88362,12e1785767a63a11bb6d946df547349422f07915,Netherlands,top20_developed,8,,politics,politics,Q877631,Q877631,es,Gobierno y política de los Países Bajos,76302,https://es.wikipedia.org/wiki/Gobierno_y_pol%C3%ADtica_de_los_Pa%C3%ADses_Bajos,0,0,__LEAD__,674,lead,,,gpt-4o-mini,2026-01-20T21:11:02.823590,neutral,0.9,governance,"[""Los Países Bajos tienen una monarquía constitucional con un sistema parlamentario de gobierno."", ""La Constitución del país fue promulgada por primera vez en 1815.""]",La sección describe el sistema político y la historia constitucional sin un énfasis claro en conflicto o desarrollo.
